Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_109456,EID_59456,Rural,Mid,South,Zone 4,2,0,3,4201,Rented,50,0,0,0,83,27.0,,5,0,C,2,26,6131
WH_112433,EID_62433,Rural,Large,West,Zone 5,6,2,3,4338,Rented,68,0,0,1,191,28.0,2010.0,20,0,B+,4,5,23098
WH_105650,EID_55650,Rural,Mid,South,Zone 2,8,0,4,9175,Rented,59,0,0,0,158,,2008.0,18,0,B,5,32,21070
WH_117632,EID_67632,Urban,Mid,West,Zone 4,6,1,4,5874,Company Owned,39,0,0,1,177,40.0,,25,0,A,5,11,31108
WH_121289,EID_71289,Urban,Mid,West,Zone 4,5,3,3,4502,Company Owned,39,1,0,1,145,26.0,2009.0,17,0,A,6,26,23083
WH_123982,EID_73982,Urban,Large,North,Zone 6,7,0,4,4928,Rented,47,0,0,1,179,27.0,2018.0,5,0,B,2,28,6082
WH_119749,EID_69749,Rural,Mid,South,Zone 2,7,0,4,5823,Rented,19,1,0,1,128,39.0,2007.0,25,1,B+,5,32,29063
WH_102881,EID_52881,Rural,Large,West,Zone 5,8,0,3,3046,Rented,16,0,0,1,160,23.0,2022.0,5,0,C,3,10,7127
WH_118061,EID_68061,Rural,Large,North,Zone 6,3,4,2,4609,Company Owned,63,0,0,1,187,30.0,2007.0,15,1,B+,5,23,18109
WH_119884,EID_69884,Rural,Mid,North,Zone 3,8,0,4,6030,Company Owned,45,1,0,1,222,38.0,2010.0,18,0,A,4,27,23135
WH_100901,EID_50901,Rural,Mid,South,Zone 4,3,0,3,4559,Rented,65,0,0,0,254,14.0,2021.0,0,0,,0,26,5083
WH_118981,EID_68981,Rural,Large,West,Zone 5,0,0,5,7575,Rented,58,0,0,1,228,30.0,,17,0,B,4,5,19136
WH_107164,EID_57164,Urban,Large,North,Zone 6,4,0,4,5326,Rented,56,0,0,1,264,23.0,2017.0,13,0,A,2,28,19143
WH_118680,EID_68680,Urban,Large,West,Zone 5,6,2,5,5733,Rented,29,0,0,1,221,32.0,1999.0,36,1,A+,3,14,47134
WH_111594,EID_61594,Rural,Large,West,Zone 6,8,1,3,4716,Company Owned,15,1,0,0,89,46.0,,16,1,A+,6,23,21113
WH_102181,EID_52181,Rural,Small,North,Zone 6,5,0,2,5872,Company Owned,42,0,0,1,109,26.0,1996.0,25,1,A+,6,8,32093
WH_108488,EID_58488,Rural,Small,West,Zone 6,2,0,4,4859,Company Owned,40,0,0,1,180,33.0,,22,0,B+,5,15,28130
WH_109713,EID_59713,Rural,Mid,South,Zone 2,6,0,3,4776,Company Owned,44,1,0,1,217,38.0,2016.0,13,0,B,5,32,15060
WH_118369,EID_68369,Rural,Mid,West,Zone 3,0,0,6,5085,Company Owned,61,0,0,1,76,29.0,,23,0,B+,4,27,28105
WH_108219,EID_58219,Urban,Small,West,Zone 6,0,3,4,4014,Company Owned,54,0,0,1,158,18.0,,9,0,C,2,9,12123
WH_123564,EID_73564,Rural,Mid,West,Zone 4,0,3,4,7670,Rented,53,0,0,0,259,21.0,,24,0,A+,5,11,30084
WH_121541,EID_71541,Rural,Large,North,Zone 6,5,2,4,3763,Company Owned,32,0,0,1,115,32.0,2023.0,0,0,,0,28,8100
WH_106772,EID_56772,Rural,Large,North,Zone 5,8,0,3,5845,Company Owned,40,0,0,1,163,36.0,2010.0,18,1,A+,5,5,23100
WH_121512,EID_71512,Rural,Small,South,Zone 6,3,1,2,3757,Company Owned,62,0,0,0,97,34.0,2021.0,0,0,,0,2,6101
WH_114436,EID_64436,Rural,Large,North,Zone 6,4,0,2,5479,Rented,23,0,0,0,158,19.0,2019.0,8,1,C,2,29,11084
WH_114678,EID_64678,Rural,Large,West,Zone 5,8,0,2,4839,Company Owned,66,0,0,0,154,17.0,2014.0,13,1,A+,6,10,18073
WH_111440,EID_61440,Rural,Mid,South,Zone 2,1,3,2,5185,Rented,67,0,0,1,185,35.0,,5,0,A,2,32,6083
WH_124477,EID_74477,Rural,Mid,West,Zone 4,8,2,4,5172,Company Owned,31,0,0,1,98,21.0,,8,1,B+,3,11,9120
WH_116172,EID_66172,Rural,Mid,South,Zone 4,3,1,2,4430,Company Owned,24,0,0,1,131,38.0,2000.0,24,0,C,5,26,30133
WH_122309,EID_72309,Rural,Large,North,Zone 6,4,0,3,4669,Company Owned,52,0,0,1,249,29.0,2008.0,15,1,B,4,29,19145
WH_107257,EID_57257,Rural,Large,West,Zone 6,5,3,4,4368,Company Owned,67,1,1,1,74,,,17,0,B+,1,6,20118
WH_102580,EID_52580,Rural,Large,North,Zone 6,7,0,2,4088,Company Owned,33,0,0,1,270,38.0,2010.0,16,0,B+,4,28,20055
WH_107966,EID_57966,Rural,Large,West,Zone 5,4,0,4,4022,Rented,17,0,0,0,71,26.0,2018.0,5,0,C,3,10,6097
WH_122227,EID_72227,Rural,Mid,North,Zone 3,7,0,2,4646,Company Owned,15,0,0,1,137,27.0,2023.0,0,0,,0,27,3112
WH_102156,EID_52156,Rural,Large,West,Zone 5,6,0,4,5438,Rented,19,0,0,1,136,31.0,2001.0,23,1,A,4,25,32117
WH_104340,EID_54340,Rural,Large,West,Zone 6,1,0,2,8611,Rented,47,0,0,1,72,31.0,,26,0,A,5,6,33059
WH_109562,EID_59562,Urban,Large,South,Zone 5,2,1,2,4579,Rented,42,0,0,1,119,30.0,,9,0,B,3,14,10098
WH_124821,EID_74821,Rural,Large,South,Zone 6,0,0,2,5310,Company Owned,52,0,0,1,164,23.0,,12,0,C,4,29,15076
WH_120225,EID_70225,Rural,Small,North,Zone 6,6,0,3,4308,Company Owned,23,0,0,1,205,28.0,2013.0,14,1,A,5,13,20126
WH_113743,EID_63743,Rural,Small,West,Zone 6,0,0,4,4866,Rented,34,0,0,1,217,45.0,,8,0,B+,3,9,9073
WH_101073,EID_51073,Rural,Small,West,Zone 1,8,5,4,4207,Rented,54,0,0,1,168,36.0,,22,0,A,2,3,28088
WH_117065,EID_67065,Rural,Large,North,Zone 5,4,2,2,4649,Company Owned,55,0,0,0,170,49.0,1998.0,24,0,B,5,24,27058
WH_104530,EID_54530,Rural,Large,North,Zone 6,4,0,3,3684,Rented,47,0,0,0,86,22.0,2010.0,19,0,C,6,28,24124
WH_103159,EID_53159,Rural,Mid,North,Zone 4,5,0,3,4816,Rented,18,0,1,0,173,25.0,2011.0,14,1,A+,4,26,20122
WH_121353,EID_71353,Rural,Large,North,Zone 5,6,0,3,6744,Company Owned,62,0,0,0,173,29.0,2014.0,11,1,A+,5,5,15067
WH_102987,EID_52987,Rural,Large,South,Zone 6,8,0,2,5925,Rented,56,0,0,0,134,28.0,2011.0,19,0,B,2,29,21112
WH_101882,EID_51882,Rural,Large,South,Zone 6,8,0,3,4602,Rented,29,0,0,1,177,30.0,2013.0,18,0,B+,2,23,23086
WH_118324,EID_68324,Rural,Mid,West,Zone 4,4,0,7,7033,Company Owned,40,0,0,1,164,35.0,2014.0,12,0,B,6,11,14097
WH_105974,EID_55974,Rural,Large,North,Zone 5,3,0,2,4308,Company Owned,68,0,0,0,256,26.0,,25,0,B+,4,14,28149
WH_103729,EID_53729,Rural,Mid,South,Zone 2,1,0,2,4111,Rented,55,0,0,1,114,28.0,,16,0,A+,6,12,21087
WH_100490,EID_50490,Rural,Mid,South,Zone 3,6,3,2,4448,Rented,68,0,0,0,114,20.0,,15,0,A,5,19,19087
WH_101181,EID_51181,Rural,Large,North,Zone 5,5,0,4,5437,Rented,52,0,0,1,130,24.0,,6,0,C,2,17,8114
WH_101375,EID_51375,Rural,Small,North,Zone 6,0,0,4,3351,Rented,67,0,0,0,68,18.0,,12,0,A+,3,9,17107
WH_105014,EID_55014,Rural,Mid,South,Zone 2,3,0,2,3931,Company Owned,28,0,0,1,115,21.0,2000.0,24,0,A,4,22,30097
WH_116234,EID_66234,Rural,Large,North,Zone 5,3,4,3,4051,Company Owned,49,1,0,1,209,32.0,2006.0,25,0,B+,5,5,29113
WH_117010,EID_67010,Rural,Large,South,Zone 5,6,1,3,4241,Rented,59,1,0,0,143,25.0,,26,0,A,3,10,33077
WH_104758,EID_54758,Rural,Mid,South,Zone 2,8,0,2,4540,Rented,16,0,0,1,222,31.0,2020.0,5,1,B,2,22,5098
WH_110304,EID_60304,Rural,Mid,South,Zone 4,7,0,2,3032,Company Owned,36,0,0,1,267,39.0,2013.0,16,1,A+,4,26,24149
WH_106040,EID_56040,Rural,Small,West,Zone 1,5,0,6,2944,Rented,23,0,0,0,133,20.0,2019.0,7,0,A,2,30,9144
WH_102841,EID_52841,Rural,Mid,North,Zone 2,1,5,3,5182,Rented,53,0,0,0,217,24.0,,25,0,A+,4,12,31103
WH_104180,EID_54180,Rural,Mid,West,Zone 2,7,0,4,3872,Company Owned,29,0,0,1,199,44.0,,21,0,B,3,12,24073
WH_118645,EID_68645,Rural,Mid,West,Zone 2,8,0,5,4397,Rented,42,0,0,0,137,18.0,2013.0,13,1,C,5,1,16129
WH_104086,EID_54086,Rural,Large,North,Zone 6,6,2,2,3970,Company Owned,35,0,0,0,61,23.0,2012.0,18,1,A+,2,23,24099
WH_122713,EID_72713,Rural,Mid,South,Zone 2,1,0,4,4443,Company Owned,33,0,0,1,184,34.0,,16,0,A,2,32,21094
WH_102887,EID_52887,Rural,Large,West,Zone 6,5,0,4,4165,Company Owned,52,0,0,1,113,23.0,2006.0,25,1,C,2,29,32134
WH_108876,EID_58876,Rural,Large,North,Zone 5,8,3,3,5557,Rented,48,0,0,0,206,27.0,2006.0,19,1,A+,6,17,25090
WH_112271,EID_62271,Rural,Large,North,Zone 5,3,1,3,4389,Company Owned,66,0,0,1,130,34.0,2009.0,21,1,C,4,24,28127
WH_106671,EID_56671,Rural,Mid,West,Zone 4,1,0,2,6552,Company Owned,55,0,0,0,226,25.0,,4,0,C,3,11,5065
WH_114997,EID_64997,Rural,Mid,South,Zone 3,3,1,4,5135,Rented,15,0,0,1,181,44.0,,16,1,B+,2,27,19122
WH_109211,EID_59211,Urban,Small,North,Zone 1,3,2,2,5984,Company Owned,28,0,0,1,264,38.0,,5,0,C,6,3,7101
WH_117750,EID_67750,Rural,Small,West,Zone 6,5,0,2,5477,Company Owned,43,0,0,1,78,35.0,2012.0,16,0,B,1,15,21140
WH_122358,EID_72358,Urban,Large,West,Zone 5,5,2,4,3654,Rented,66,0,0,1,61,47.0,2021.0,5,0,A,1,10,6093
WH_112581,EID_62581,Rural,Mid,West,Zone 3,3,1,4,4796,Company Owned,49,0,0,1,80,35.0,2004.0,24,0,B+,4,27,29108
WH_119023,EID_69023,Rural,Large,West,Zone 5,4,0,5,4589,Rented,16,0,0,1,207,29.0,2019.0,6,0,B+,3,14,7107
WH_124333,EID_74333,Rural,Small,South,Zone 1,8,0,2,5176,Rented,18,0,0,1,254,27.0,,6,1,A,5,31,8095
WH_105602,EID_55602,Rural,Mid,North,Zone 4,3,1,2,3187,Company Owned,48,0,0,0,91,22.0,,13,1,A,5,26,17083
WH_124503,EID_74503,Urban,Large,South,Zone 5,8,1,2,4591,Rented,54,0,0,0,212,18.0,2020.0,4,0,B,3,25,5101
WH_113921,EID_63921,Rural,Mid,South,Zone 2,2,0,2,4400,Company Owned,45,0,0,1,59,31.0,,19,0,B,6,32,22134
WH_105730,EID_55730,Rural,Small,West,Zone 6,3,0,6,3241,Company Owned,43,0,0,0,72,21.0,2014.0,12,0,B,4,9,15108
WH_114745,EID_64745,Rural,Mid,West,Zone 4,1,0,3,5410,Rented,44,0,0,0,213,22.0,,21,0,B+,6,26,26070
WH_105296,EID_55296,Rural,Large,North,Zone 5,6,2,2,4979,Company Owned,67,0,0,1,260,18.0,,4,1,A+,4,24,5065
WH_112979,EID_62979,Rural,Mid,North,Zone 4,2,1,4,5311,Company Owned,54,0,0,0,152,25.0,,15,0,C,4,26,20123
WH_121688,EID_71688,Urban,Large,North,Zone 6,1,1,3,4686,Rented,31,1,0,1,234,24.0,,32,0,A+,3,29,41148
WH_120713,EID_70713,Rural,Large,North,Zone 5,5,1,4,4736,Company Owned,23,0,0,1,84,32.0,,22,0,B+,2,14,26111
WH_117696,EID_67696,Rural,Mid,West,Zone 2,1,0,6,3666,Rented,34,0,0,1,140,35.0,,18,0,B+,5,12,21090
WH_110171,EID_60171,Rural,Large,South,Zone 5,5,0,3,5076,Company Owned,62,0,0,0,70,28.0,2002.0,35,1,A+,3,10,47118
WH_110065,EID_60065,Rural,Small,North,Zone 1,0,0,3,4489,Company Owned,31,0,0,0,267,41.0,,21,0,B,1,3,26060
WH_111538,EID_61538,Rural,Large,South,Zone 5,1,0,2,5715,Rented,66,0,0,1,132,28.0,,15,0,A+,1,25,20125
WH_107669,EID_57669,Rural,Mid,West,Zone 4,4,3,4,4892,Company Owned,24,0,0,0,169,22.0,,0,0,,0,11,3121
WH_106869,EID_56869,Rural,Large,North,Zone 5,8,2,3,4796,Rented,29,0,0,1,65,25.0,2001.0,22,1,B,2,17,26065
WH_119787,EID_69787,Rural,Large,West,Zone 6,5,1,5,3954,Company Owned,56,0,0,1,60,33.0,,4,1,A+,6,23,5124
WH_112992,EID_62992,Rural,Large,North,Zone 5,4,0,2,5545,Company Owned,65,0,0,1,88,41.0,2004.0,21,1,B+,6,24,24117
WH_110472,EID_60472,Rural,Large,West,Zone 5,1,2,4,4193,Company Owned,17,0,0,1,140,26.0,,6,0,A+,1,10,8102
WH_109943,EID_59943,Rural,Mid,South,Zone 4,2,0,5,3954,Rented,60,1,0,1,260,32.0,,23,0,A,3,26,29068
WH_109643,EID_59643,Rural,Large,North,Zone 6,5,2,3,3909,Company Owned,33,0,0,1,179,27.0,,17,0,B,4,6,19094
WH_114892,EID_64892,Rural,Large,West,Zone 5,3,0,4,2947,Rented,36,0,0,1,225,27.0,2005.0,38,0,B+,5,25,48061
WH_112661,EID_62661,Rural,Large,North,Zone 5,5,0,2,4484,Rented,26,0,0,1,178,43.0,2004.0,39,0,A,3,14,53141
WH_124658,EID_74658,Rural,Mid,North,Zone 2,1,5,4,3933,Rented,24,0,0,1,217,21.0,,4,0,B,1,1,4119
WH_106681,EID_56681,Rural,Small,West,Zone 6,0,0,3,4580,Company Owned,66,0,0,1,108,27.0,,34,0,B,3,9,41130
WH_105428,EID_55428,Rural,Mid,West,Zone 4,0,0,3,3251,Rented,15,0,0,0,259,17.0,,20,0,C,4,26,25094
WH_109190,EID_59190,Rural,Mid,South,Zone 3,4,0,3,5879,Company Owned,19,1,0,1,240,35.0,1998.0,25,0,B,2,27,29150
WH_103786,EID_53786,Rural,Large,North,Zone 5,3,0,3,5297,Company Owned,55,0,0,1,193,34.0,2022.0,7,1,C,1,24,9130
WH_101784,EID_51784,Urban,Mid,South,Zone 2,4,1,3,4515,Rented,43,0,0,1,58,39.0,2003.0,28,1,B+,2,22,34108
WH_107116,EID_57116,Rural,Mid,East,Zone 4,7,0,7,3511,Rented,67,1,0,0,134,45.0,2013.0,21,1,B,1,26,27087
WH_116878,EID_66878,Urban,Small,West,Zone 6,1,1,2,3721,Rented,67,0,0,0,79,36.0,,5,1,A,2,15,6105
WH_104683,EID_54683,Rural,Large,North,Zone 6,1,0,2,3984,Rented,42,0,0,0,137,16.0,,28,0,A+,3,23,36072
WH_110046,EID_60046,Rural,Large,West,Zone 6,4,1,2,4624,Company Owned,46,0,0,1,62,36.0,2003.0,14,0,C,4,23,19136
WH_119138,EID_69138,Rural,Mid,South,Zone 3,5,0,2,3543,Company Owned,45,0,0,1,254,31.0,2022.0,4,0,B+,2,19,5104
WH_102038,EID_52038,Rural,Mid,North,Zone 2,4,1,2,5235,Company Owned,49,0,0,0,190,23.0,,18,0,B+,3,1,21100
WH_109281,EID_59281,Rural,Large,South,Zone 5,8,0,4,5057,Company Owned,53,0,0,1,58,26.0,2016.0,12,1,A+,2,25,17098
WH_120241,EID_70241,Rural,Large,North,Zone 6,1,0,2,5463,Company Owned,19,1,0,0,183,34.0,,10,0,C,3,29,14103
WH_112435,EID_62435,Rural,Mid,West,Zone 4,8,0,4,5940,Company Owned,62,1,1,1,132,42.0,2013.0,19,0,A,4,11,27147
WH_123481,EID_73481,Rural,Large,West,Zone 5,6,0,4,4284,Rented,22,1,0,1,121,30.0,2014.0,17,0,B+,3,10,21091
WH_107876,EID_57876,Rural,Small,North,Zone 6,0,3,4,3807,Company Owned,19,0,0,0,89,26.0,,15,0,C,3,8,19136
WH_103340,EID_53340,Rural,Large,North,Zone 6,7,0,3,3340,Rented,56,0,0,0,205,37.0,2017.0,11,0,C,5,6,15120
WH_119037,EID_69037,Rural,Large,North,Zone 5,6,5,2,5836,Rented,31,0,0,1,97,33.0,,6,1,A,2,25,8077
WH_122705,EID_72705,Rural,Large,West,Zone 5,5,0,5,3928,Company Owned,17,0,0,0,91,20.0,2022.0,0,0,,0,24,6058
WH_105911,EID_55911,Rural,Mid,North,Zone 3,3,0,2,6533,Rented,16,0,0,0,193,14.0,2003.0,25,0,A,2,19,31085
WH_122864,EID_72864,Rural,Large,West,Zone 6,3,0,4,5258,Company Owned,30,1,0,1,177,24.0,2013.0,9,1,A+,6,23,12077
WH_119141,EID_69141,Rural,Mid,South,Zone 2,6,1,3,5386,Company Owned,49,0,0,1,269,47.0,2017.0,13,1,A+,3,32,19099
WH_108514,EID_58514,Rural,Small,South,Zone 6,4,3,2,6769,Rented,46,0,0,1,165,26.0,,16,0,B,2,15,18139
WH_102031,EID_52031,Rural,Mid,West,Zone 4,5,0,7,5774,Company Owned,33,0,0,1,195,23.0,2010.0,19,0,B+,4,11,24066
WH_117197,EID_67197,Urban,Mid,West,Zone 4,0,0,4,4229,Rented,19,0,0,1,195,33.0,,16,0,A,3,26,20065
WH_107235,EID_57235,Rural,Mid,South,Zone 3,4,0,2,3726,Company Owned,60,0,0,1,201,29.0,,0,0,,0,19,3075
WH_112755,EID_62755,Rural,Large,South,Zone 5,1,0,2,4995,Rented,61,0,0,1,74,24.0,,17,0,B+,1,25,22105
WH_115327,EID_65327,Rural,Large,North,Zone 5,4,0,3,4232,Company Owned,57,1,0,1,229,26.0,2018.0,13,1,A+,5,17,19095
WH_113983,EID_63983,Rural,Mid,North,Zone 4,0,3,2,5736,Rented,16,0,0,0,156,31.0,,25,0,C,3,26,31133
WH_101079,EID_51079,Rural,Small,West,Zone 6,7,0,3,5409,Company Owned,50,0,0,1,267,32.0,2020.0,7,0,B+,1,15,8083
WH_118610,EID_68610,Rural,Small,South,Zone 6,0,0,4,4795,Rented,46,0,0,1,158,34.0,,25,0,A,6,2,31084
WH_115451,EID_65451,Rural,Large,North,Zone 6,8,3,4,5195,Company Owned,22,0,0,1,147,44.0,2022.0,5,0,B+,3,28,6146
WH_122146,EID_72146,Rural,Small,South,Zone 6,3,1,3,4320,Rented,60,0,0,0,170,,,26,0,C,5,9,33108
WH_117726,EID_67726,Rural,Large,North,Zone 5,0,0,3,4319,Company Owned,62,1,0,1,144,44.0,,24,0,B+,4,14,29125
WH_121996,EID_71996,Rural,Small,South,Zone 1,5,4,4,4834,Company Owned,44,0,0,1,120,24.0,2017.0,6,0,A,5,30,8071
WH_118203,EID_68203,Rural,Large,West,Zone 6,8,0,2,4870,Rented,20,0,0,1,101,34.0,2005.0,25,1,B+,6,23,30058
WH_105649,EID_55649,Rural,Small,North,Zone 1,4,0,3,6341,Rented,51,0,0,1,183,35.0,2016.0,8,0,C,2,31,10135
WH_115300,EID_65300,Rural,Mid,West,Zone 3,3,2,3,4346,Company Owned,30,0,0,0,219,36.0,2014.0,11,1,C,4,19,15111
WH_120566,EID_70566,Rural,Small,South,Zone 6,3,0,4,6265,Rented,38,0,0,0,173,32.0,2011.0,21,1,A+,6,2,28097
WH_114506,EID_64506,Rural,Mid,West,Zone 3,8,1,4,5004,Rented,21,1,1,0,223,30.0,,20,0,C,6,19,25126
WH_103862,EID_53862,Rural,Large,West,Zone 6,2,0,2,5165,Company Owned,59,1,0,0,126,23.0,,19,1,B+,1,6,24095
WH_102936,EID_52936,Rural,Small,North,Zone 1,6,0,4,5832,Rented,45,0,0,1,154,19.0,2015.0,21,1,B,6,31,27112
WH_103917,EID_53917,Rural,Large,West,Zone 6,7,0,4,4361,Rented,37,0,0,0,186,19.0,2005.0,38,1,A+,5,23,51113
WH_101689,EID_51689,Rural,Large,South,Zone 5,6,1,2,5095,Company Owned,33,0,0,1,269,22.0,2018.0,9,0,B,2,25,11122
WH_114347,EID_64347,Rural,Mid,West,Zone 4,6,0,2,6761,Rented,48,0,0,0,253,20.0,2009.0,19,1,B,6,11,24057
WH_100305,EID_50305,Rural,Mid,South,Zone 4,4,0,2,4062,Company Owned,42,0,0,1,148,32.0,2018.0,5,1,A,2,20,7138
WH_104056,EID_54056,Rural,Large,South,Zone 5,3,0,2,6865,Rented,18,1,0,1,167,27.0,,14,1,A+,3,10,19120
WH_119971,EID_69971,Rural,Mid,West,Zone 2,6,0,2,5434,Company Owned,27,0,0,0,211,31.0,2005.0,24,1,A+,4,12,31126
WH_109837,EID_59837,Rural,Mid,North,Zone 4,3,0,4,6039,Company Owned,23,0,0,1,79,25.0,2009.0,18,1,A,4,26,26058
WH_117615,EID_67615,Rural,Mid,West,Zone 3,6,0,4,5426,Company Owned,43,0,0,1,81,36.0,,13,0,C,3,19,17063
WH_109706,EID_59706,Rural,Small,West,Zone 6,3,0,4,2986,Rented,28,0,0,0,203,17.0,2019.0,6,0,B+,3,2,8101
WH_102313,EID_52313,Rural,Mid,West,Zone 2,3,4,2,5160,Rented,68,0,0,0,254,30.0,2000.0,25,1,A,3,1,32104
WH_122478,EID_72478,Rural,Large,West,Zone 5,7,0,3,4068,Company Owned,68,0,0,1,187,18.0,2008.0,18,1,A+,4,14,23147
WH_119478,EID_69478,Rural,Mid,North,Zone 3,2,1,4,6238,Company Owned,20,0,0,1,89,28.0,,12,0,A,5,27,16146
WH_120743,EID_70743,Rural,Large,North,Zone 6,4,0,4,4605,Rented,63,0,1,1,95,26.0,2005.0,22,0,A,5,29,30090
WH_109030,EID_59030,Rural,Small,North,Zone 1,7,0,4,4993,Rented,42,0,0,0,152,17.0,2000.0,31,0,B,5,3,38082
WH_102062,EID_52062,Rural,Mid,North,Zone 4,6,0,2,5184,Rented,41,0,0,1,183,33.0,2007.0,21,0,B,3,26,25091
WH_106470,EID_56470,Rural,Large,North,Zone 6,1,0,2,3273,Company Owned,28,0,0,1,175,30.0,,6,0,B+,2,6,8071
WH_117400,EID_67400,Rural,Mid,North,Zone 2,7,0,2,5677,Rented,59,0,0,0,150,20.0,,24,0,B+,3,12,28108
WH_106477,EID_56477,Rural,Large,West,Zone 6,6,0,2,4975,Rented,54,0,0,1,58,32.0,2003.0,35,1,A+,4,23,50055
WH_105452,EID_55452,Rural,Mid,South,Zone 2,8,3,2,4698,Company Owned,41,0,0,0,112,41.0,,20,0,A,4,32,26059
WH_111279,EID_61279,Rural,Large,North,Zone 6,5,0,2,4352,Company Owned,64,0,0,1,111,30.0,2012.0,11,0,B,6,6,12108
WH_123281,EID_73281,Rural,Large,West,Zone 6,1,0,5,5396,Company Owned,22,0,0,1,109,43.0,,24,0,B+,4,23,27122
WH_109906,EID_59906,Rural,Mid,West,Zone 2,0,2,3,7565,Company Owned,34,0,0,1,165,36.0,,16,0,A,4,12,20087
WH_104270,EID_54270,Rural,Small,North,Zone 1,0,0,2,4657,Company Owned,59,0,1,0,121,32.0,,35,0,C,2,3,48055
WH_108531,EID_58531,Rural,Mid,South,Zone 3,2,0,4,4328,Rented,31,0,0,0,242,20.0,,38,1,B+,5,27,49099
WH_123092,EID_73092,Rural,Mid,South,Zone 3,4,4,2,7180,Company Owned,24,1,0,1,110,26.0,,9,1,A+,1,27,13110
WH_109095,EID_59095,Rural,Mid,North,Zone 3,4,0,2,5242,Company Owned,68,0,0,0,147,25.0,2013.0,14,0,A,4,19,19079
WH_119962,EID_69962,Rural,Mid,North,Zone 3,6,0,2,4535,Company Owned,58,0,0,1,73,27.0,2011.0,25,0,A,5,27,33092
WH_116972,EID_66972,Rural,Large,North,Zone 6,0,0,3,3976,Company Owned,66,0,0,0,238,35.0,,23,0,A+,4,6,29065
WH_103365,EID_53365,Rural,Small,North,Zone 1,3,0,2,5981,Rented,20,0,0,0,151,25.0,,0,0,,0,31,3064
WH_119054,EID_69054,Rural,Mid,North,Zone 4,1,0,2,4329,Rented,52,0,0,0,146,21.0,,37,0,B,2,26,46135
WH_105515,EID_55515,Rural,Mid,North,Zone 4,7,0,4,6078,Company Owned,16,0,0,1,146,25.0,2007.0,23,0,A,5,26,28148
WH_111781,EID_61781,Rural,Large,North,Zone 5,2,2,3,6068,Company Owned,65,0,0,1,226,29.0,,21,0,C,5,24,27119
WH_124937,EID_74937,Rural,Large,North,Zone 5,7,0,2,4242,Company Owned,70,0,0,1,235,50.0,2017.0,12,0,C,6,17,16089
WH_115310,EID_65310,Rural,Mid,West,Zone 3,4,0,4,4211,Company Owned,44,0,0,1,122,46.0,2006.0,34,1,A+,5,19,48098
WH_102395,EID_52395,Urban,Large,West,Zone 5,0,0,2,5006,Company Owned,22,0,0,1,152,24.0,,25,0,B,6,14,32140
WH_119551,EID_69551,Rural,Mid,North,Zone 3,0,0,2,4794,Company Owned,37,0,0,1,116,30.0,,30,0,B,3,19,37102
WH_105506,EID_55506,Rural,Mid,South,Zone 3,7,0,2,2579,Company Owned,26,1,1,1,69,30.0,2017.0,21,1,C,6,19,30143
WH_118554,EID_68554,Urban,Mid,North,Zone 3,1,1,3,4845,Company Owned,38,0,0,1,214,33.0,,10,0,A+,1,27,14118
WH_100924,EID_50924,Rural,Large,West,Zone 5,4,1,2,4216,Rented,57,0,0,1,86,32.0,2002.0,25,0,B,4,10,30055
WH_108134,EID_58134,Rural,Mid,West,Zone 3,0,0,3,4849,Company Owned,41,0,0,0,205,32.0,,19,0,A,6,19,24062
WH_112070,EID_62070,Rural,Small,North,Zone 6,4,0,3,5800,Company Owned,24,0,0,0,114,20.0,2010.0,21,0,B,2,9,27106
WH_117737,EID_67737,Urban,Small,West,Zone 1,6,1,3,4899,Company Owned,24,0,0,0,130,33.0,2012.0,18,1,A,2,31,24124
WH_111706,EID_61706,Rural,Large,North,Zone 6,8,1,2,4488,Company Owned,69,0,0,0,245,33.0,2014.0,9,0,A,2,28,12128
WH_108671,EID_58671,Rural,Mid,North,Zone 2,5,0,6,4795,Company Owned,52,0,0,1,142,29.0,2012.0,24,1,B,5,22,31093
WH_103124,EID_53124,Rural,Large,North,Zone 6,3,0,3,4403,Rented,52,0,0,0,109,20.0,2002.0,25,1,B,3,23,30098
WH_119158,EID_69158,Rural,Small,South,Zone 6,7,0,2,5279,Rented,52,0,1,0,192,29.0,2015.0,18,1,A+,4,2,27114
WH_107620,EID_57620,Urban,Large,South,Zone 5,1,0,2,3864,Rented,37,0,0,1,116,24.0,,29,0,C,6,10,39084
WH_106559,EID_56559,Rural,Mid,North,Zone 3,5,0,4,6806,Rented,39,0,0,1,201,34.0,2010.0,22,1,B+,4,27,29118
WH_119755,EID_69755,Rural,Large,North,Zone 5,3,0,4,3001,Rented,51,0,0,1,249,23.0,2012.0,18,0,B+,2,25,21143
WH_109145,EID_59145,Rural,Mid,West,Zone 4,2,5,2,5143,Company Owned,25,0,0,1,240,38.0,,7,0,A+,6,11,9103
WH_112720,EID_62720,Rural,Mid,North,Zone 2,4,1,3,3659,Company Owned,42,0,0,1,70,21.0,2016.0,9,0,C,1,22,12138
